id_evento,fecha_hora,tipo_evento,id_usuario,id_producto,categoria_producto,monto_transaccion,ubicacion,estado_operativo,canal_origen
EVT-0000193,2025-06-02 04:49:35,REGISTRO_CLIENTE,USR-34600,,,0.0,Antofagasta,N/A,Sucursal Fisica
EVT-0000194,2025-02-08 17:57:58,TRANSACCION_VENTA,USR-74674,PRD-612,Deportes,479.39,Valparaiso,N/A,Sucursal Fisica
EVT-0000195,2025-05-28 19:17:30,TRANSACCION_VENTA,USR-47139,PRD-323,Deportes,1430.33,Antofagasta,N/A,Portal Web B2C
EVT-0000196,2026-01-02 22:26:46,TRANSACCION_VENTA,USR-76049,PRD-822,Alimentacion,508.73,Santiago,N/A,Mobile App
EVT-0000197,2025-08-17 06:33:21,LOGISTICA_ENVIO,USR-57559,PRD-301,Moda,0.0,Antofagasta,Entregado,Mobile App
EVT-0000198,2026-01-18 14:35:22,LOGISTICA_ENVIO,USR-98013,PRD-385,Deportes,0.0,Valparaiso,Retrasado,Portal Web B2C
EVT-0000199,2025-11-05 08:28:15,TRANSACCION_VENTA,USR-13292,PRD-668,Hogar,482.49,Valparaiso,N/A,Sucursal Fisica
EVT-0000200,2025-12-18 00:32:26,SOPORTE_TICKET,USR-52228,,,0.0,Valparaiso,Consulta,Sucursal Fisica
EVT-0000201,2025-04-03 17:03:56,TRANSACCION_VENTA,USR-69710,PRD-842,Electronica,1021.99,La Serena,N/A,Portal Web B2C
EVT-0000202,2025-02-13 14:05:42,TRANSACCION_VENTA,USR-76332,PRD-936,Alimentacion,596.21,Concepcion,N/A,Mobile App
EVT-0000203,2025-12-03 20:15:24,LOGISTICA_ENVIO,USR-49156,PRD-726,Alimentacion,0.0,Concepcion,Entregado,Sucursal Fisica
EVT-0000204,2025-09-06 01:34:41,LOGISTICA_ENVIO,USR-88115,PRD-600,Moda,0.0,Antofagasta,Entregado,Sucursal Fisica
EVT-0000205,2025-03-27 13:37:14,LOGISTICA_ENVIO,USR-82527,PRD-762,Moda,0.0,Santiago,Retrasado,Sucursal Fisica
EVT-0000206,2025-05-21 00:07:47,TRANSACCION_VENTA,USR-38142,PRD-342,Alimentacion,954.25,Concepcion,N/A,Portal Web B2C
EVT-0000207,2025-06-27 07:18:52,REGISTRO_CLIENTE,USR-38597,,,0.0,Antofagasta,N/A,Mobile App
EVT-0000208,2025-07-06 03:00:04,REGISTRO_CLIENTE,USR-49600,,,0.0,Santiago,N/A,Portal Web B2C
EVT-0000209,2025-01-02 11:49:11,SOPORTE_TICKET,USR-34267,,,0.0,Antofagasta,Consulta,Portal Web B2C
EVT-0000210,2025-08-06 12:25:29,TRANSACCION_VENTA,USR-47897,PRD-110,Moda,789.42,La Serena,N/A,Sucursal Fisica
EVT-0000211,2025-07-11 23:03:48,TRANSACCION_VENTA,USR-5522,PRD-998,Electronica,911.02,Valparaiso,N/A,Sucursal Fisica
EVT-0000212,2025-10-12 01:52:12,SOPORTE_TICKET,USR-33760,,,0.0,Antofagasta,Reclamo_Garantia,Mobile App
EVT-0000213,2025-06-30 00:24:30,TRANSACCION_VENTA,USR-7238,PRD-995,Electronica,579.06,La Serena,N/A,Sucursal Fisica
EVT-0000214,2025-11-06 20:21:00,TRANSACCION_VENTA,USR-10292,PRD-862,Hogar,1111.74,La Serena,N/A,Sucursal Fisica
EVT-0000215,2025-11-20 18:59:43,TRANSACCION_VENTA,USR-96777,PRD-595,Hogar,892.11,La Serena,N/A,Portal Web B2C
EVT-0000216,2025-09-30 03:57:04,TRANSACCION_VENTA,USR-94463,PRD-908,Hogar,1149.15,Concepcion,N/A,Portal Web B2C
EVT-0000217,2026-01-29 08:08:07,TRANSACCION_VENTA,USR-67599,PRD-254,Alimentacion,610.22,La Serena,N/A,Mobile App
EVT-0000218,2025-06-25 04:26:30,LOGISTICA_ENVIO,USR-81405,PRD-774,Hogar,0.0,Concepcion,En_Bodega,Sucursal Fisica
EVT-0000219,2025-12-21 20:25:23,TRANSACCION_VENTA,USR-67878,PRD-775,Deportes,1231.72,Valparaiso,N/A,Mobile App
EVT-0000220,2025-02-10 17:28:52,SOPORTE_TICKET,USR-92118,,,0.0,Santiago,Facturacion,Portal Web B2C
EVT-0000221,2026-01-06 09:02:42,LOGISTICA_ENVIO,USR-82956,PRD-677,Hogar,0.0,Santiago,Retrasado,Sucursal Fisica
EVT-0000222,2025-12-14 16:13:14,TRANSACCION_VENTA,USR-68893,PRD-330,Deportes,709.74,La Serena,N/A,Sucursal Fisica
EVT-0000223,2025-09-16 10:40:05,TRANSACCION_VENTA,USR-33851,PRD-880,Electronica,1245.42,La Serena,N/A,Mobile App
EVT-0000224,2025-10-23 17:55:18,TRANSACCION_VENTA,USR-34599,PRD-917,Hogar,1087.85,Valparaiso,N/A,Sucursal Fisica
EVT-0000225,2025-03-31 09:46:15,REGISTRO_CLIENTE,USR-14184,,,0.0,La Serena,N/A,Sucursal Fisica
EVT-0000226,2025-02-09 20:48:27,REGISTRO_CLIENTE,USR-98882,,,0.0,La Serena,N/A,Sucursal Fisica
EVT-0000227,2025-09-20 11:24:58,SOPORTE_TICKET,USR-21790,,,0.0,Concepcion,Facturacion,Sucursal Fisica
EVT-0000228,2025-04-07 11:58:55,REGISTRO_CLIENTE,USR-52706,,,0.0,Concepcion,N/A,Mobile App
EVT-0000229,2025-05-19 11:34:32,LOGISTICA_ENVIO,USR-84589,PRD-929,Alimentacion,0.0,Valparaiso,En_Ruta,Portal Web B2C
EVT-0000230,2025-05-16 17:16:48,TRANSACCION_VENTA,USR-98203,PRD-884,Alimentacion,352.59,Concepcion,N/A,Portal Web B2C
EVT-0000231,2025-06-19 06:39:17,TRANSACCION_VENTA,USR-19720,PRD-727,Moda,1201.52,Valparaiso,N/A,Portal Web B2C
EVT-0000232,2025-01-02 22:07:00,LOGISTICA_ENVIO,USR-5142,PRD-765,Electronica,0.0,Santiago,Retrasado,Sucursal Fisica
EVT-0000233,2025-04-25 16:36:50,SOPORTE_TICKET,USR-69098,,,0.0,La Serena,Devolucion,Mobile App
EVT-0000234,2025-11-30 03:07:21,TRANSACCION_VENTA,USR-66314,PRD-478,Moda,1318.56,La Serena,N/A,Mobile App
EVT-0000235,2025-09-07 09:25:22,TRANSACCION_VENTA,USR-95395,PRD-822,Deportes,775.77,Valparaiso,N/A,Portal Web B2C
EVT-0000236,2025-10-28 08:07:31,TRANSACCION_VENTA,USR-18584,PRD-916,Electronica,1341.27,Valparaiso,N/A,Mobile App
EVT-0000237,2025-02-09 03:50:55,TRANSACCION_VENTA,USR-82830,PRD-846,Electronica,53.0,Antofagasta,N/A,Sucursal Fisica
EVT-0000238,2025-01-30 08:41:17,LOGISTICA_ENVIO,USR-72860,PRD-153,Hogar,0.0,Concepcion,Retrasado,Mobile App
EVT-0000239,2025-10-05 12:11:23,LOGISTICA_ENVIO,USR-17202,PRD-367,Electronica,0.0,Valparaiso,Entregado,Portal Web B2C
EVT-0000240,2025-08-26 10:05:20,LOGISTICA_ENVIO,USR-33972,PRD-573,Electronica,0.0,Santiago,Retrasado,Mobile App
EVT-0000241,2025-10-23 06:53:24,REGISTRO_CLIENTE,USR-44395,,,0.0,Valparaiso,N/A,Portal Web B2C
EVT-0000242,2025-11-27 14:35:17,TRANSACCION_VENTA,USR-92195,PRD-913,Electronica,856.59,La Serena,N/A,Sucursal Fisica
EVT-0000243,2026-02-02 05:35:22,TRANSACCION_VENTA,USR-61581,PRD-400,Alimentacion,819.26,Valparaiso,N/A,Sucursal Fisica
EVT-0000244,2025-09-27 04:52:58,SOPORTE_TICKET,USR-21154,,,0.0,Concepcion,Devolucion,Sucursal Fisica
EVT-0000245,2025-08-04 13:28:56,TRANSACCION_VENTA,USR-7662,PRD-941,Electronica,145.89,Valparaiso,N/A,Sucursal Fisica
EVT-0000246,2025-11-09 17:56:25,TRANSACCION_VENTA,USR-21567,PRD-254,Moda,300.21,Valparaiso,N/A,Portal Web B2C
EVT-0000247,2025-03-24 23:54:51,SOPORTE_TICKET,USR-98874,,,0.0,Concepcion,Consulta,Sucursal Fisica
EVT-0000248,2026-01-31 06:31:59,TRANSACCION_VENTA,USR-13309,PRD-810,Hogar,96.48,La Serena,N/A,Sucursal Fisica
EVT-0000249,2025-11-07 01:51:02,TRANSACCION_VENTA,USR-80325,PRD-648,Deportes,707.22,Valparaiso,N/A,Portal Web B2C
EVT-0000250,2025-01-31 11:31:38,LOGISTICA_ENVIO,USR-42793,PRD-278,Electronica,0.0,Valparaiso,En_Ruta,Mobile App
EVT-0000251,2025-01-24 01:51:47,TRANSACCION_VENTA,USR-47019,PRD-147,Deportes,442.66,Concepcion,N/A,Portal Web B2C
EVT-0000252,2025-10-31 10:36:13,SOPORTE_TICKET,USR-25173,,,0.0,Santiago,Facturacion,Sucursal Fisica
EVT-0000253,2025-04-25 05:48:00,SOPORTE_TICKET,USR-81077,,,0.0,Antofagasta,Devolucion,Mobile App
EVT-0000254,2025-05-11 04:57:05,TRANSACCION_VENTA,USR-64683,PRD-949,Hogar,1250.7,Valparaiso,N/A,Mobile App
EVT-0000255,2025-03-03 21:09:40,REGISTRO_CLIENTE,USR-25472,,,0.0,Concepcion,N/A,Sucursal Fisica
EVT-0000256,2025-02-17 10:51:26,SOPORTE_TICKET,USR-85595,,,0.0,Antofagasta,Devolucion,Mobile App
EVT-0000257,2025-04-18 20:13:10,TRANSACCION_VENTA,USR-71883,PRD-862,Alimentacion,414.83,Concepcion,N/A,Portal Web B2C
EVT-0000258,2025-05-22 22:56:17,TRANSACCION_VENTA,USR-30962,PRD-899,Deportes,710.31,Santiago,N/A,Mobile App
EVT-0000259,2025-08-27 07:52:21,REGISTRO_CLIENTE,USR-75446,,,0.0,Concepcion,N/A,Mobile App
EVT-0000260,2025-05-20 09:56:06,SOPORTE_TICKET,USR-85208,,,0.0,Santiago,Devolucion,Sucursal Fisica
EVT-0000261,2025-05-05 18:19:35,TRANSACCION_VENTA,USR-21191,PRD-596,Alimentacion,231.18,La Serena,N/A,Sucursal Fisica
EVT-0000262,2026-02-02 19:38:50,TRANSACCION_VENTA,USR-39546,PRD-869,Hogar,1177.15,Antofagasta,N/A,Portal Web B2C
EVT-0000263,2025-09-14 10:14:45,TRANSACCION_VENTA,USR-87189,PRD-697,Moda,980.82,Concepcion,N/A,Portal Web B2C
EVT-0000264,2025-08-02 23:04:21,LOGISTICA_ENVIO,USR-96587,PRD-424,Alimentacion,0.0,La Serena,En_Bodega,Mobile App
EVT-0000265,2025-05-07 15:04:51,TRANSACCION_VENTA,USR-34594,PRD-984,Moda,1273.51,Valparaiso,N/A,Portal Web B2C
EVT-0000266,2025-08-30 17:02:32,TRANSACCION_VENTA,USR-79144,PRD-252,Electronica,439.11,Valparaiso,N/A,Mobile App
EVT-0000267,2025-06-20 20:09:34,TRANSACCION_VENTA,USR-85773,PRD-220,Moda,901.98,Valparaiso,N/A,Portal Web B2C
EVT-0000268,2025-04-16 20:53:23,TRANSACCION_VENTA,USR-59105,PRD-401,Hogar,118.99,Antofagasta,N/A,Portal Web B2C
EVT-0000269,2025-11-20 07:28:41,SOPORTE_TICKET,USR-78140,,,0.0,La Serena,Devolucion,Mobile App
EVT-0000270,2025-08-15 01:10:10,LOGISTICA_ENVIO,USR-4785,PRD-413,Deportes,0.0,La Serena,Entregado,Mobile App
EVT-0000271,2025-03-30 13:27:24,TRANSACCION_VENTA,USR-69448,PRD-286,Alimentacion,817.3,Concepcion,N/A,Sucursal Fisica
EVT-0000272,2025-05-14 11:02:02,LOGISTICA_ENVIO,USR-67808,PRD-335,Moda,0.0,Concepcion,Entregado,Sucursal Fisica
EVT-0000273,2025-10-07 02:45:41,LOGISTICA_ENVIO,USR-21347,PRD-880,Deportes,0.0,Valparaiso,En_Ruta,Mobile App
EVT-0000274,2025-06-20 00:44:27,TRANSACCION_VENTA,USR-15011,PRD-190,Hogar,641.49,La Serena,N/A,Mobile App
EVT-0000275,2025-05-28 13:42:16,LOGISTICA_ENVIO,USR-85631,PRD-432,Electronica,0.0,Santiago,Entregado,Mobile App
EVT-0000276,2026-01-25 20:40:41,TRANSACCION_VENTA,USR-43187,PRD-259,Electronica,1344.34,Valparaiso,N/A,Portal Web B2C
EVT-0000277,2025-07-31 00:09:35,LOGISTICA_ENVIO,USR-97334,PRD-456,Moda,0.0,Santiago,Entregado,Sucursal Fisica
EVT-0000278,2026-01-24 10:29:59,TRANSACCION_VENTA,USR-43328,PRD-966,Deportes,78.32,La Serena,N/A,Sucursal Fisica
EVT-0000279,2025-05-25 00:28:50,TRANSACCION_VENTA,USR-7904,PRD-144,Moda,977.79,La Serena,N/A,Mobile App
EVT-0000280,2026-01-20 15:36:36,TRANSACCION_VENTA,USR-57269,PRD-413,Deportes,1380.5,Santiago,N/A,Mobile App
EVT-0000281,2025-12-26 01:07:51,TRANSACCION_VENTA,USR-86806,PRD-733,Hogar,463.87,Valparaiso,N/A,Portal Web B2C
EVT-0000282,2025-04-15 07:50:34,LOGISTICA_ENVIO,USR-83186,PRD-371,Alimentacion,0.0,Concepcion,Entregado,Sucursal Fisica
EVT-0000283,2025-07-25 07:05:43,REGISTRO_CLIENTE,USR-84752,,,0.0,Valparaiso,N/A,Sucursal Fisica
EVT-0000284,2026-01-21 23:36:11,TRANSACCION_VENTA,USR-13354,PRD-152,Deportes,1000.46,Santiago,N/A,Portal Web B2C
EVT-0000285,2025-10-31 01:24:14,LOGISTICA_ENVIO,USR-26825,PRD-342,Hogar,0.0,La Serena,Retrasado,Sucursal Fisica
EVT-0000286,2025-12-26 18:44:22,LOGISTICA_ENVIO,USR-51812,PRD-634,Electronica,0.0,Concepcion,Retrasado,Portal Web B2C
EVT-0000287,2025-09-20 18:03:27,LOGISTICA_ENVIO,USR-29746,PRD-722,Alimentacion,0.0,Valparaiso,En_Ruta,Sucursal Fisica
EVT-0000288,2025-06-29 15:59:48,TRANSACCION_VENTA,USR-34210,PRD-155,Deportes,595.75,Concepcion,N/A,Mobile App
EVT-0000289,2026-01-24 19:24:05,SOPORTE_TICKET,USR-63211,,,0.0,Antofagasta,Reclamo_Garantia,Portal Web B2C
EVT-0000290,2025-08-08 05:55:10,TRANSACCION_VENTA,USR-11779,PRD-633,Hogar,315.68,Antofagasta,N/A,Mobile App
EVT-0000291,2025-07-31 09:59:48,LOGISTICA_ENVIO,USR-46958,PRD-614,Hogar,0.0,Concepcion,En_Bodega,Mobile App
EVT-0000292,2025-05-02 13:58:18,TRANSACCION_VENTA,USR-25611,PRD-902,Moda,709.44,Concepcion,N/A,Portal Web B2C
EVT-0000293,2025-08-29 06:17:07,SOPORTE_TICKET,USR-23768,,,0.0,La Serena,Facturacion,Portal Web B2C
EVT-0000294,2025-01-10 23:11:37,LOGISTICA_ENVIO,USR-33831,PRD-182,Moda,0.0,Valparaiso,Retrasado,Mobile App
EVT-0000295,2025-12-20 17:19:13,SOPORTE_TICKET,USR-10204,,,0.0,Valparaiso,Consulta,Portal Web B2C
EVT-0000296,2025-08-25 10:18:21,TRANSACCION_VENTA,USR-7075,PRD-499,Deportes,1033.55,Santiago,N/A,Sucursal Fisica
EVT-0000297,2025-11-19 04:27:58,LOGISTICA_ENVIO,USR-56137,PRD-171,Electronica,0.0,La Serena,Entregado,Portal Web B2C
EVT-0000298,2025-03-04 20:23:50,LOGISTICA_ENVIO,USR-11004,PRD-565,Moda,0.0,Concepcion,Retrasado,Mobile App
EVT-0000299,2025-10-22 03:09:23,REGISTRO_CLIENTE,USR-71124,,,0.0,Valparaiso,N/A,Sucursal Fisica
EVT-0000300,2025-03-04 02:30:44,TRANSACCION_VENTA,USR-12899,PRD-804,Electronica,218.36,La Serena,N/A,Sucursal Fisica
EVT-0000301,2025-03-23 22:56:37,SOPORTE_TICKET,USR-88642,,,0.0,Santiago,Reclamo_Garantia,Sucursal Fisica
EVT-0000302,2025-12-15 21:01:01,LOGISTICA_ENVIO,USR-49737,PRD-522,Deportes,0.0,Santiago,Retrasado,Sucursal Fisica
EVT-0000303,2025-10-06 06:33:07,TRANSACCION_VENTA,USR-61090,PRD-729,Moda,480.34,Concepcion,N/A,Mobile App
EVT-0000304,2025-10-25 18:18:41,TRANSACCION_VENTA,USR-53211,PRD-807,Moda,447.01,Valparaiso,N/A,Portal Web B2C
EVT-0000305,2025-01-28 13:13:29,TRANSACCION_VENTA,USR-82030,PRD-513,Deportes,350.24,Valparaiso,N/A,Sucursal Fisica
EVT-0000306,2025-03-10 11:56:57,TRANSACCION_VENTA,USR-3137,PRD-241,Moda,1115.95,Concepcion,N/A,Portal Web B2C
EVT-0000307,2025-04-30 05:45:00,TRANSACCION_VENTA,USR-51038,PRD-602,Moda,652.03,Valparaiso,N/A,Portal Web B2C
EVT-0000308,2025-09-20 09:21:41,REGISTRO_CLIENTE,USR-99814,,,0.0,Antofagasta,N/A,Mobile App
EVT-0000309,2025-12-20 08:51:58,REGISTRO_CLIENTE,USR-10880,,,0.0,Antofagasta,N/A,Mobile App
EVT-0000310,2025-11-25 13:30:04,LOGISTICA_ENVIO,USR-51823,PRD-881,Deportes,0.0,La Serena,Retrasado,Portal Web B2C
EVT-0000311,2026-01-20 13:03:51,TRANSACCION_VENTA,USR-97850,PRD-249,Deportes,211.05,La Serena,N/A,Sucursal Fisica
EVT-0000312,2025-10-27 23:10:30,SOPORTE_TICKET,USR-54037,,,0.0,Valparaiso,Facturacion,Mobile App
EVT-0000313,2025-10-16 21:18:08,TRANSACCION_VENTA,USR-91103,PRD-411,Alimentacion,951.06,Antofagasta,N/A,Mobile App
EVT-0000314,2025-11-21 13:00:51,LOGISTICA_ENVIO,USR-35557,PRD-997,Hogar,0.0,La Serena,Entregado,Portal Web B2C
EVT-0000315,2025-05-28 17:38:19,TRANSACCION_VENTA,USR-35141,PRD-488,Moda,37.03,La Serena,N/A,Mobile App
EVT-0000316,2025-01-22 10:42:01,SOPORTE_TICKET,USR-12548,,,0.0,Valparaiso,Facturacion,Mobile App
EVT-0000317,2025-07-18 21:28:42,REGISTRO_CLIENTE,USR-24732,,,0.0,Santiago,N/A,Portal Web B2C
EVT-0000318,2025-07-01 23:59:48,LOGISTICA_ENVIO,USR-22735,PRD-652,Electronica,0.0,Antofagasta,En_Bodega,Sucursal Fisica
EVT-0000319,2025-02-24 09:24:02,LOGISTICA_ENVIO,USR-10727,PRD-728,Moda,0.0,Concepcion,Retrasado,Mobile App
EVT-0000320,2025-10-23 08:02:52,REGISTRO_CLIENTE,USR-41811,,,0.0,Antofagasta,N/A,Mobile App
EVT-0000321,2025-03-18 21:30:20,TRANSACCION_VENTA,USR-66418,PRD-741,Alimentacion,596.02,Santiago,N/A,Portal Web B2C
EVT-0000322,2025-07-07 15:17:29,TRANSACCION_VENTA,USR-43213,PRD-117,Electronica,1186.14,Valparaiso,N/A,Mobile App
EVT-0000323,2025-03-07 05:27:59,SOPORTE_TICKET,USR-67271,,,0.0,La Serena,Facturacion,Mobile App
EVT-0000324,2025-05-28 11:32:21,TRANSACCION_VENTA,USR-75032,PRD-883,Hogar,612.12,Valparaiso,N/A,Mobile App
EVT-0000325,2025-07-28 00:35:51,TRANSACCION_VENTA,USR-19245,PRD-798,Hogar,1070.41,Valparaiso,N/A,Mobile App
EVT-0000326,2025-04-17 20:04:32,SOPORTE_TICKET,USR-18721,,,0.0,La Serena,Reclamo_Garantia,Portal Web B2C
EVT-0000327,2025-03-04 15:27:58,LOGISTICA_ENVIO,USR-12907,PRD-106,Electronica,0.0,Valparaiso,Entregado,Sucursal Fisica
EVT-0000328,2025-10-04 15:40:53,TRANSACCION_VENTA,USR-71535,PRD-114,Hogar,674.31,Concepcion,N/A,Portal Web B2C
EVT-0000329,2025-01-06 00:38:53,REGISTRO_CLIENTE,USR-43163,,,0.0,Santiago,N/A,Portal Web B2C
EVT-0000330,2025-11-01 07:32:19,TRANSACCION_VENTA,USR-86588,PRD-742,Alimentacion,23.66,Concepcion,N/A,Mobile App
EVT-0000331,2026-01-11 01:25:02,TRANSACCION_VENTA,USR-20453,PRD-253,Alimentacion,580.5,Concepcion,N/A,Mobile App
EVT-0000332,2026-02-04 18:43:47,TRANSACCION_VENTA,USR-12675,PRD-125,Hogar,716.01,Santiago,N/A,Sucursal Fisica
EVT-0000333,2025-05-22 16:16:37,LOGISTICA_ENVIO,USR-31902,PRD-268,Deportes,0.0,La Serena,En_Ruta,Sucursal Fisica
EVT-0000334,2025-12-01 22:03:17,LOGISTICA_ENVIO,USR-17537,PRD-586,Moda,0.0,Santiago,Retrasado,Portal Web B2C
EVT-0000335,2025-12-12 00:54:18,LOGISTICA_ENVIO,USR-8044,PRD-406,Deportes,0.0,Santiago,En_Ruta,Portal Web B2C
EVT-0000336,2025-03-22 21:13:43,SOPORTE_TICKET,USR-90339,,,0.0,Santiago,Facturacion,Portal Web B2C
EVT-0000337,2025-09-27 23:49:49,TRANSACCION_VENTA,USR-38451,PRD-686,Moda,1048.41,Santiago,N/A,Sucursal Fisica
EVT-0000338,2025-07-27 09:06:48,TRANSACCION_VENTA,USR-47752,PRD-652,Deportes,870.66,Santiago,N/A,Mobile App
EVT-0000339,2025-05-11 23:16:17,LOGISTICA_ENVIO,USR-43496,PRD-181,Deportes,0.0,La Serena,Retrasado,Sucursal Fisica
EVT-0000340,2025-08-28 15:45:42,TRANSACCION_VENTA,USR-79909,PRD-816,Moda,1483.25,Valparaiso,N/A,Sucursal Fisica
EVT-0000341,2025-10-24 02:26:08,LOGISTICA_ENVIO,USR-3887,PRD-655,Hogar,0.0,Valparaiso,En_Ruta,Mobile App
EVT-0000342,2025-02-27 21:12:47,TRANSACCION_VENTA,USR-7683,PRD-264,Electronica,971.27,Concepcion,N/A,Sucursal Fisica
EVT-0000343,2026-01-06 18:15:11,TRANSACCION_VENTA,USR-11685,PRD-715,Moda,598.51,Santiago,N/A,Mobile App
EVT-0000344,2025-08-14 20:02:54,SOPORTE_TICKET,USR-1406,,,0.0,La Serena,Consulta,Mobile App
EVT-0000345,2025-04-03 01:31:09,LOGISTICA_ENVIO,USR-27694,PRD-581,Electronica,0.0,Concepcion,Retrasado,Portal Web B2C
EVT-0000346,2025-08-15 08:04:18,SOPORTE_TICKET,USR-80725,,,0.0,La Serena,Consulta,Mobile App
EVT-0000347,2025-06-27 19:54:32,TRANSACCION_VENTA,USR-96607,PRD-170,Moda,1311.63,Antofagasta,N/A,Portal Web B2C
EVT-0000348,2025-09-01 19:22:56,LOGISTICA_ENVIO,USR-98379,PRD-768,Alimentacion,0.0,Antofagasta,Retrasado,Portal Web B2C
EVT-0000349,2025-07-17 23:04:53,REGISTRO_CLIENTE,USR-91325,,,0.0,Valparaiso,N/A,Sucursal Fisica
EVT-0000350,2025-11-15 17:56:42,SOPORTE_TICKET,USR-1600,,,0.0,Antofagasta,Reclamo_Garantia,Sucursal Fisica
EVT-0000351,2026-01-27 23:38:22,TRANSACCION_VENTA,USR-92388,PRD-851,Moda,510.27,Antofagasta,N/A,Mobile App
EVT-0000352,2025-11-25 06:15:13,LOGISTICA_ENVIO,USR-38281,PRD-175,Electronica,0.0,Valparaiso,En_Ruta,Portal Web B2C
EVT-0000353,2025-06-29 01:56:20,TRANSACCION_VENTA,USR-72893,PRD-915,Hogar,185.39,Antofagasta,N/A,Portal Web B2C
EVT-0000354,2025-02-24 22:56:20,TRANSACCION_VENTA,USR-97428,PRD-566,Deportes,908.4,Valparaiso,N/A,Mobile App
EVT-0000355,2025-10-31 02:43:27,TRANSACCION_VENTA,USR-72855,PRD-875,Moda,430.43,La Serena,N/A,Mobile App
EVT-0000356,2025-04-16 10:31:42,TRANSACCION_VENTA,USR-34191,PRD-412,Deportes,397.97,Antofagasta,N/A,Mobile App
EVT-0000357,2025-12-16 18:58:39,REGISTRO_CLIENTE,USR-7611,,,0.0,Concepcion,N/A,Mobile App
EVT-0000358,2025-08-14 09:23:05,SOPORTE_TICKET,USR-62681,,,0.0,Antofagasta,Facturacion,Portal Web B2C
EVT-0000359,2025-03-13 01:11:47,TRANSACCION_VENTA,USR-34335,PRD-527,Moda,163.48,Santiago,N/A,Sucursal Fisica
EVT-0000360,2025-11-17 05:59:53,LOGISTICA_ENVIO,USR-71075,PRD-890,Moda,0.0,Valparaiso,Retrasado,Mobile App
EVT-0000361,2025-01-07 02:41:27,TRANSACCION_VENTA,USR-94926,PRD-881,Alimentacion,560.81,Valparaiso,N/A,Portal Web B2C
EVT-0000362,2025-11-10 09:14:53,TRANSACCION_VENTA,USR-69697,PRD-883,Deportes,1172.97,Antofagasta,N/A,Mobile App
EVT-0000363,2025-08-12 08:35:35,LOGISTICA_ENVIO,USR-43739,PRD-303,Hogar,0.0,Valparaiso,Retrasado,Sucursal Fisica
EVT-0000364,2025-06-07 07:08:00,TRANSACCION_VENTA,USR-30147,PRD-925,Alimentacion,951.18,Valparaiso,N/A,Sucursal Fisica
EVT-0000365,2025-06-28 22:59:21,TRANSACCION_VENTA,USR-80297,PRD-155,Hogar,945.15,Valparaiso,N/A,Mobile App
EVT-0000366,2025-12-17 03:17:13,TRANSACCION_VENTA,USR-98108,PRD-846,Hogar,303.72,Concepcion,N/A,Sucursal Fisica
EVT-0000367,2025-04-30 05:22:14,SOPORTE_TICKET,USR-29176,,,0.0,La Serena,Reclamo_Garantia,Sucursal Fisica
EVT-0000368,2025-08-06 07:34:07,SOPORTE_TICKET,USR-22317,,,0.0,Santiago,Reclamo_Garantia,Mobile App
EVT-0000369,2026-01-15 21:56:26,LOGISTICA_ENVIO,USR-60994,PRD-977,Alimentacion,0.0,Valparaiso,Retrasado,Portal Web B2C
EVT-0000370,2025-03-14 14:15:42,REGISTRO_CLIENTE,USR-62773,,,0.0,Valparaiso,N/A,Portal Web B2C
EVT-0000371,2025-11-21 11:43:58,TRANSACCION_VENTA,USR-67668,PRD-956,Electronica,1293.12,La Serena,N/A,Sucursal Fisica
EVT-0000372,2025-07-03 12:02:46,SOPORTE_TICKET,USR-21001,,,0.0,Valparaiso,Reclamo_Garantia,Sucursal Fisica
EVT-0000373,2025-12-12 06:14:32,LOGISTICA_ENVIO,USR-40797,PRD-634,Alimentacion,0.0,La Serena,En_Ruta,Portal Web B2C
EVT-0000374,2025-08-11 19:28:03,TRANSACCION_VENTA,USR-57926,PRD-991,Deportes,130.05,Concepcion,N/A,Portal Web B2C
EVT-0000375,2025-04-02 17:11:15,LOGISTICA_ENVIO,USR-60470,PRD-142,Electronica,0.0,La Serena,En_Bodega,Mobile App
EVT-0000376,2025-05-22 04:16:25,SOPORTE_TICKET,USR-70564,,,0.0,Concepcion,Reclamo_Garantia,Mobile App
EVT-0000377,2025-10-30 17:26:07,REGISTRO_CLIENTE,USR-41636,,,0.0,Antofagasta,N/A,Portal Web B2C
EVT-0000378,2025-08-20 16:36:39,REGISTRO_CLIENTE,USR-95482,,,0.0,Valparaiso,N/A,Portal Web B2C
EVT-0000379,2026-01-11 10:14:07,SOPORTE_TICKET,USR-9455,,,0.0,Santiago,Devolucion,Sucursal Fisica
EVT-0000380,2025-08-09 21:09:04,SOPORTE_TICKET,USR-35966,,,0.0,Concepcion,Reclamo_Garantia,Mobile App
EVT-0000381,2026-01-24 19:25:40,TRANSACCION_VENTA,USR-6526,PRD-820,Moda,231.74,Antofagasta,N/A,Mobile App
EVT-0000382,2025-06-17 08:17:35,TRANSACCION_VENTA,USR-58727,PRD-187,Electronica,1323.85,Santiago,N/A,Sucursal Fisica
EVT-0000383,2025-12-05 07:28:10,TRANSACCION_VENTA,USR-55742,PRD-195,Moda,960.95,La Serena,N/A,Sucursal Fisica
EVT-0000384,2026-01-30 08:45:52,TRANSACCION_VENTA,USR-21873,PRD-945,Electronica,1344.81,Concepcion,N/A,Mobile App
