id_evento,fecha_hora,tipo_evento,id_usuario,id_producto,categoria_producto,monto_transaccion,ubicacion,estado_operativo,canal_origen,dias_entrega,tramo_regional,costo_soporte
EVT-0000166,2025-10-04 21:31:25,TRANSACCION_VENTA,USR-51467,PRD-935,Moda,1157.15,Valparaiso,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0000167,2026-01-23 01:50:16,TRANSACCION_VENTA,USR-39654,PRD-930,Hogar,1286.69,Valparaiso,N/A,Mobile App,0,Centro,0.0
EVT-0000168,2025-06-09 15:20:24,TRANSACCION_VENTA,USR-39132,PRD-498,Alimentacion,1360.03,Antofagasta,N/A,Portal Web B2C,0,Norte,0.0
EVT-0000169,2025-01-11 20:24:20,TRANSACCION_VENTA,USR-49990,PRD-168,Electronica,433.46,Valparaiso,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0000170,2025-05-28 15:25:07,TRANSACCION_VENTA,USR-3740,PRD-399,Moda,482.93,Antofagasta,N/A,Portal Web B2C,0,Norte,0.0
EVT-0000171,2025-07-12 18:44:48,TRANSACCION_VENTA,USR-96104,PRD-519,Deportes,1008.54,Valparaiso,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0000172,2025-01-18 13:31:44,TRANSACCION_VENTA,USR-48947,PRD-346,Hogar,1115.78,Concepcion,N/A,Mobile App,0,Sur,0.0
EVT-0000173,2025-12-05 21:08:24,TRANSACCION_VENTA,USR-78868,PRD-232,Moda,1286.89,La Serena,N/A,Mobile App,0,Norte,0.0
EVT-0000174,2025-08-09 20:20:13,TRANSACCION_VENTA,USR-2327,PRD-679,Deportes,568.66,Concepcion,N/A,Sucursal Fisica,0,Sur,0.0
EVT-0000175,2025-10-26 14:46:42,TRANSACCION_VENTA,USR-32338,PRD-243,Hogar,786.77,Santiago,N/A,Mobile App,0,Centro,0.0
EVT-0000176,2025-11-22 14:13:41,TRANSACCION_VENTA,USR-3729,PRD-682,Hogar,355.82,Concepcion,N/A,Portal Web B2C,0,Sur,0.0
EVT-0000177,2026-01-08 16:58:21,TRANSACCION_VENTA,USR-64240,PRD-860,Alimentacion,35.22,Concepcion,N/A,Mobile App,0,Sur,0.0
EVT-0000178,2025-12-07 15:19:15,TRANSACCION_VENTA,USR-2201,PRD-783,Electronica,403.25,Santiago,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0000179,2025-02-21 14:16:14,TRANSACCION_VENTA,USR-80622,PRD-283,Electronica,304.61,Santiago,N/A,Portal Web B2C,0,Centro,0.0
EVT-0000180,2025-08-06 22:59:34,TRANSACCION_VENTA,USR-68341,PRD-802,Moda,1127.85,Concepcion,N/A,Sucursal Fisica,0,Sur,0.0
EVT-0000181,2025-04-06 20:15:04,TRANSACCION_VENTA,USR-74056,PRD-521,Electronica,853.61,La Serena,N/A,Mobile App,0,Norte,0.0
EVT-0000182,2025-06-27 13:49:36,TRANSACCION_VENTA,USR-86994,PRD-264,Hogar,240.36,Santiago,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0000183,2025-08-21 08:35:37,TRANSACCION_VENTA,USR-6752,PRD-791,Moda,187.01,Antofagasta,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0000184,2025-01-14 18:23:55,TRANSACCION_VENTA,USR-31844,PRD-478,Alimentacion,36.02,Santiago,N/A,Portal Web B2C,0,Centro,0.0
EVT-0000185,2025-08-24 12:12:20,TRANSACCION_VENTA,USR-76380,PRD-283,Moda,1121.39,La Serena,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0000186,2026-01-31 22:45:35,TRANSACCION_VENTA,USR-68673,PRD-868,Hogar,491.33,Santiago,N/A,Portal Web B2C,0,Centro,0.0
EVT-0000187,2025-04-17 11:41:04,TRANSACCION_VENTA,USR-66378,PRD-958,Electronica,1279.03,La Serena,N/A,Portal Web B2C,0,Norte,0.0
EVT-0000188,2025-03-28 13:13:17,TRANSACCION_VENTA,USR-81627,PRD-568,Deportes,1469.67,Concepcion,N/A,Portal Web B2C,0,Sur,0.0
EVT-0000189,2025-02-05 10:53:27,TRANSACCION_VENTA,USR-12300,PRD-716,Deportes,1089.04,Antofagasta,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0000190,2025-09-23 08:04:00,TRANSACCION_VENTA,USR-81477,PRD-388,Electronica,1461.86,Valparaiso,N/A,Mobile App,0,Centro,0.0
EVT-0000191,2025-04-02 04:06:10,TRANSACCION_VENTA,USR-11766,PRD-247,Moda,208.71,Concepcion,N/A,Sucursal Fisica,0,Sur,0.0
EVT-0000192,2025-08-05 22:42:56,TRANSACCION_VENTA,USR-72811,PRD-631,Moda,475.08,La Serena,N/A,Mobile App,0,Norte,0.0
EVT-0000193,2025-01-01 13:31:50,TRANSACCION_VENTA,USR-75857,PRD-899,Alimentacion,1096.02,Valparaiso,N/A,Portal Web B2C,0,Centro,0.0
EVT-0000194,2025-08-15 07:45:53,TRANSACCION_VENTA,USR-60796,PRD-930,Moda,818.52,La Serena,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0000195,2025-06-09 05:41:55,TRANSACCION_VENTA,USR-84319,PRD-126,Alimentacion,393.82,Santiago,N/A,Portal Web B2C,0,Centro,0.0
EVT-0000196,2025-06-19 10:03:11,TRANSACCION_VENTA,USR-25498,PRD-916,Electronica,244.34,Concepcion,N/A,Sucursal Fisica,0,Sur,0.0
EVT-0000197,2025-09-05 02:41:49,TRANSACCION_VENTA,USR-3739,PRD-643,Deportes,512.74,Antofagasta,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0000198,2025-11-14 06:40:27,TRANSACCION_VENTA,USR-8773,PRD-219,Moda,959.37,Antofagasta,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0000199,2025-12-02 00:22:00,TRANSACCION_VENTA,USR-82861,PRD-237,Hogar,1454.79,La Serena,N/A,Mobile App,0,Norte,0.0
EVT-0000200,2025-01-13 21:42:32,TRANSACCION_VENTA,USR-9698,PRD-586,Deportes,750.78,Concepcion,N/A,Portal Web B2C,0,Sur,0.0
EVT-0000201,2025-12-28 23:43:00,TRANSACCION_VENTA,USR-84332,PRD-318,Electronica,346.07,La Serena,N/A,Portal Web B2C,0,Norte,0.0
EVT-0000202,2025-06-09 02:24:05,TRANSACCION_VENTA,USR-71505,PRD-662,Alimentacion,892.75,Valparaiso,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0000203,2025-05-25 11:46:52,TRANSACCION_VENTA,USR-20449,PRD-638,Hogar,1297.85,Valparaiso,N/A,Portal Web B2C,0,Centro,0.0
EVT-0000204,2026-01-02 19:24:47,TRANSACCION_VENTA,USR-78217,PRD-778,Deportes,186.43,Antofagasta,N/A,Mobile App,0,Norte,0.0
EVT-0000205,2025-07-25 15:42:39,TRANSACCION_VENTA,USR-53055,PRD-235,Deportes,464.12,La Serena,N/A,Mobile App,0,Norte,0.0
EVT-0000206,2025-11-06 12:24:42,TRANSACCION_VENTA,USR-98492,PRD-998,Hogar,1368.54,Valparaiso,N/A,Mobile App,0,Centro,0.0
EVT-0000207,2025-03-21 01:30:41,TRANSACCION_VENTA,USR-87896,PRD-272,Moda,1115.83,Concepcion,N/A,Mobile App,0,Sur,0.0
EVT-0000208,2025-11-21 23:49:33,TRANSACCION_VENTA,USR-87451,PRD-791,Alimentacion,849.57,Concepcion,N/A,Mobile App,0,Sur,0.0
EVT-0000209,2025-12-27 14:22:54,TRANSACCION_VENTA,USR-1383,PRD-226,Alimentacion,641.62,Antofagasta,N/A,Portal Web B2C,0,Norte,0.0
EVT-0000210,2025-08-18 04:37:09,TRANSACCION_VENTA,USR-52273,PRD-327,Deportes,1464.48,Concepcion,N/A,Sucursal Fisica,0,Sur,0.0
EVT-0000211,2025-06-25 02:45:41,TRANSACCION_VENTA,USR-52238,PRD-477,Alimentacion,1055.69,Concepcion,N/A,Portal Web B2C,0,Sur,0.0
EVT-0000212,2025-11-04 03:32:55,TRANSACCION_VENTA,USR-47506,PRD-312,Alimentacion,62.05,La Serena,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0000213,2025-06-04 23:41:47,TRANSACCION_VENTA,USR-78787,PRD-365,Hogar,1182.94,La Serena,N/A,Portal Web B2C,0,Norte,0.0
EVT-0000214,2025-11-17 10:50:53,TRANSACCION_VENTA,USR-10933,PRD-237,Alimentacion,277.27,Valparaiso,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0000215,2026-01-02 23:28:42,TRANSACCION_VENTA,USR-56110,PRD-123,Deportes,651.81,Valparaiso,N/A,Portal Web B2C,0,Centro,0.0
EVT-0000216,2025-09-12 15:49:50,TRANSACCION_VENTA,USR-41173,PRD-462,Deportes,1003.58,Concepcion,N/A,Sucursal Fisica,0,Sur,0.0
EVT-0000217,2025-07-25 07:34:26,TRANSACCION_VENTA,USR-76000,PRD-363,Alimentacion,450.02,Antofagasta,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0000218,2025-06-07 15:24:46,TRANSACCION_VENTA,USR-84246,PRD-291,Moda,1155.93,Valparaiso,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0000219,2025-07-01 04:42:12,TRANSACCION_VENTA,USR-81673,PRD-786,Electronica,719.63,Antofagasta,N/A,Mobile App,0,Norte,0.0
EVT-0000220,2026-02-01 14:07:30,TRANSACCION_VENTA,USR-97132,PRD-145,Moda,1468.01,Santiago,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0000221,2025-08-22 08:49:15,TRANSACCION_VENTA,USR-95245,PRD-770,Alimentacion,776.58,Concepcion,N/A,Mobile App,0,Sur,0.0
EVT-0000222,2025-02-21 20:13:42,TRANSACCION_VENTA,USR-21130,PRD-885,Hogar,1483.43,Valparaiso,N/A,Portal Web B2C,0,Centro,0.0
EVT-0000223,2025-07-04 20:15:54,TRANSACCION_VENTA,USR-13645,PRD-973,Electronica,287.62,Santiago,N/A,Mobile App,0,Centro,0.0
EVT-0000224,2025-06-19 22:38:32,TRANSACCION_VENTA,USR-9290,PRD-907,Deportes,618.37,Concepcion,N/A,Mobile App,0,Sur,0.0
EVT-0000225,2025-10-13 17:29:17,TRANSACCION_VENTA,USR-35203,PRD-797,Electronica,83.51,Valparaiso,N/A,Portal Web B2C,0,Centro,0.0
EVT-0000226,2025-07-29 08:17:42,TRANSACCION_VENTA,USR-46055,PRD-495,Alimentacion,322.24,Concepcion,N/A,Mobile App,0,Sur,0.0
EVT-0000227,2025-03-09 05:33:36,TRANSACCION_VENTA,USR-44098,PRD-998,Moda,388.71,Santiago,N/A,Mobile App,0,Centro,0.0
EVT-0000228,2025-01-06 20:24:12,TRANSACCION_VENTA,USR-66740,PRD-938,Alimentacion,305.08,Valparaiso,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0000229,2026-02-02 11:11:03,TRANSACCION_VENTA,USR-98549,PRD-897,Deportes,1425.41,La Serena,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0000230,2025-11-23 20:20:26,TRANSACCION_VENTA,USR-31686,PRD-964,Electronica,1310.64,La Serena,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0000231,2025-07-15 11:13:25,TRANSACCION_VENTA,USR-83953,PRD-730,Moda,621.31,Santiago,N/A,Mobile App,0,Centro,0.0
EVT-0000232,2025-05-08 21:38:16,TRANSACCION_VENTA,USR-69464,PRD-498,Moda,144.36,La Serena,N/A,Mobile App,0,Norte,0.0
EVT-0000233,2025-05-21 11:29:34,TRANSACCION_VENTA,USR-45618,PRD-447,Electronica,1190.57,Antofagasta,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0000234,2025-04-28 03:34:38,TRANSACCION_VENTA,USR-97668,PRD-698,Alimentacion,443.22,Santiago,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0000235,2025-08-27 23:04:05,TRANSACCION_VENTA,USR-34805,PRD-576,Hogar,1221.84,Santiago,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0000236,2025-09-05 12:37:06,TRANSACCION_VENTA,USR-56521,PRD-514,Alimentacion,1115.62,Santiago,N/A,Mobile App,0,Centro,0.0
EVT-0000237,2025-07-22 19:25:44,TRANSACCION_VENTA,USR-84625,PRD-148,Electronica,501.47,Antofagasta,N/A,Mobile App,0,Norte,0.0
EVT-0000238,2025-08-27 17:39:28,TRANSACCION_VENTA,USR-58058,PRD-513,Hogar,1284.95,Antofagasta,N/A,Portal Web B2C,0,Norte,0.0
EVT-0000239,2025-04-15 09:33:19,TRANSACCION_VENTA,USR-77665,PRD-445,Electronica,660.52,Valparaiso,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0000240,2025-06-20 04:14:22,TRANSACCION_VENTA,USR-12088,PRD-421,Electronica,852.54,Concepcion,N/A,Portal Web B2C,0,Sur,0.0
EVT-0000241,2025-04-07 10:36:07,TRANSACCION_VENTA,USR-85521,PRD-303,Hogar,971.91,Antofagasta,N/A,Portal Web B2C,0,Norte,0.0
EVT-0000242,2025-11-11 19:02:29,TRANSACCION_VENTA,USR-49493,PRD-993,Electronica,1434.63,La Serena,N/A,Portal Web B2C,0,Norte,0.0
EVT-0000243,2025-12-16 09:18:18,TRANSACCION_VENTA,USR-51640,PRD-598,Moda,1121.39,Concepcion,N/A,Mobile App,0,Sur,0.0
EVT-0000244,2025-03-22 18:11:31,TRANSACCION_VENTA,USR-28176,PRD-474,Electronica,1476.09,Valparaiso,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0000245,2025-07-24 19:41:48,TRANSACCION_VENTA,USR-50838,PRD-695,Hogar,1222.17,Valparaiso,N/A,Mobile App,0,Centro,0.0
EVT-0000246,2025-06-17 20:14:24,TRANSACCION_VENTA,USR-69555,PRD-602,Electronica,460.55,Concepcion,N/A,Sucursal Fisica,0,Sur,0.0
EVT-0000247,2026-01-03 09:31:45,TRANSACCION_VENTA,USR-28688,PRD-449,Hogar,194.23,Antofagasta,N/A,Mobile App,0,Norte,0.0
EVT-0000248,2025-07-04 20:53:28,TRANSACCION_VENTA,USR-12106,PRD-180,Electronica,1434.68,Antofagasta,N/A,Portal Web B2C,0,Norte,0.0
EVT-0000249,2025-03-17 13:19:26,TRANSACCION_VENTA,USR-28886,PRD-106,Moda,1344.68,Concepcion,N/A,Portal Web B2C,0,Sur,0.0
EVT-0000250,2025-01-06 11:44:10,TRANSACCION_VENTA,USR-7093,PRD-541,Hogar,147.4,Santiago,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0000251,2025-04-14 06:42:45,TRANSACCION_VENTA,USR-76852,PRD-415,Deportes,811.65,Valparaiso,N/A,Portal Web B2C,0,Centro,0.0
EVT-0000252,2025-04-09 08:16:04,TRANSACCION_VENTA,USR-77891,PRD-316,Deportes,228.26,La Serena,N/A,Mobile App,0,Norte,0.0
EVT-0000253,2025-12-01 04:49:05,TRANSACCION_VENTA,USR-60750,PRD-543,Moda,1108.46,Valparaiso,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0000254,2025-05-23 04:48:46,TRANSACCION_VENTA,USR-7686,PRD-145,Moda,379.82,Santiago,N/A,Mobile App,0,Centro,0.0
EVT-0000255,2025-09-10 12:08:37,TRANSACCION_VENTA,USR-82420,PRD-605,Deportes,1154.59,Santiago,N/A,Portal Web B2C,0,Centro,0.0
EVT-0000256,2025-12-08 12:17:04,TRANSACCION_VENTA,USR-25788,PRD-674,Deportes,1481.38,Valparaiso,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0000257,2025-05-31 15:30:14,TRANSACCION_VENTA,USR-30192,PRD-579,Alimentacion,109.91,La Serena,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0000258,2025-05-05 13:16:44,TRANSACCION_VENTA,USR-57040,PRD-291,Alimentacion,905.47,Concepcion,N/A,Portal Web B2C,0,Sur,0.0
EVT-0000259,2025-11-26 22:06:25,TRANSACCION_VENTA,USR-34623,PRD-281,Electronica,882.57,La Serena,N/A,Portal Web B2C,0,Norte,0.0
EVT-0000260,2026-01-01 16:24:40,TRANSACCION_VENTA,USR-52398,PRD-858,Electronica,1284.55,Santiago,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0000261,2025-12-25 05:26:36,TRANSACCION_VENTA,USR-97227,PRD-714,Deportes,44.57,La Serena,N/A,Mobile App,0,Norte,0.0
EVT-0000262,2025-01-28 23:53:05,TRANSACCION_VENTA,USR-22189,PRD-226,Moda,571.37,Concepcion,N/A,Mobile App,0,Sur,0.0
EVT-0000263,2025-08-10 07:31:00,TRANSACCION_VENTA,USR-42976,PRD-125,Hogar,535.62,Valparaiso,N/A,Portal Web B2C,0,Centro,0.0
EVT-0000264,2025-09-23 00:43:05,TRANSACCION_VENTA,USR-63954,PRD-459,Deportes,1394.45,Valparaiso,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0000265,2026-01-26 14:09:32,TRANSACCION_VENTA,USR-88615,PRD-715,Moda,926.57,Santiago,N/A,Mobile App,0,Centro,0.0
EVT-0000266,2026-01-04 06:58:35,TRANSACCION_VENTA,USR-29214,PRD-490,Alimentacion,1321.48,La Serena,N/A,Portal Web B2C,0,Norte,0.0
EVT-0000267,2025-12-10 11:54:14,TRANSACCION_VENTA,USR-77881,PRD-435,Moda,311.51,Santiago,N/A,Portal Web B2C,0,Centro,0.0
EVT-0000268,2025-06-29 11:18:35,TRANSACCION_VENTA,USR-92471,PRD-931,Alimentacion,647.51,Antofagasta,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0000269,2025-11-23 21:06:10,TRANSACCION_VENTA,USR-68374,PRD-242,Electronica,164.31,Santiago,N/A,Mobile App,0,Centro,0.0
EVT-0000270,2025-08-04 00:51:38,TRANSACCION_VENTA,USR-55975,PRD-278,Deportes,836.1,La Serena,N/A,Portal Web B2C,0,Norte,0.0
EVT-0000271,2025-04-30 13:35:00,TRANSACCION_VENTA,USR-90329,PRD-845,Moda,704.17,Valparaiso,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0000272,2025-06-02 04:57:59,TRANSACCION_VENTA,USR-61131,PRD-719,Electronica,1380.06,Santiago,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0000273,2025-08-09 21:39:41,TRANSACCION_VENTA,USR-72637,PRD-932,Hogar,236.2,La Serena,N/A,Mobile App,0,Norte,0.0
EVT-0000274,2025-02-03 03:39:54,TRANSACCION_VENTA,USR-3938,PRD-296,Moda,169.98,La Serena,N/A,Mobile App,0,Norte,0.0
EVT-0000275,2026-01-20 11:02:40,TRANSACCION_VENTA,USR-46706,PRD-328,Moda,1263.14,Concepcion,N/A,Portal Web B2C,0,Sur,0.0
EVT-0000276,2025-04-11 14:54:42,TRANSACCION_VENTA,USR-25278,PRD-846,Alimentacion,1395.34,Santiago,N/A,Mobile App,0,Centro,0.0
EVT-0000277,2025-10-13 13:04:23,TRANSACCION_VENTA,USR-14818,PRD-293,Alimentacion,807.92,Concepcion,N/A,Portal Web B2C,0,Sur,0.0
EVT-0000278,2025-01-01 20:04:12,TRANSACCION_VENTA,USR-59157,PRD-691,Hogar,110.04,La Serena,N/A,Portal Web B2C,0,Norte,0.0
EVT-0000279,2025-05-23 13:39:27,TRANSACCION_VENTA,USR-50824,PRD-160,Deportes,862.39,La Serena,N/A,Mobile App,0,Norte,0.0
EVT-0000280,2025-08-08 23:35:48,TRANSACCION_VENTA,USR-57590,PRD-991,Electronica,812.38,Valparaiso,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0000281,2025-05-23 06:41:35,TRANSACCION_VENTA,USR-97245,PRD-991,Alimentacion,827.26,Concepcion,N/A,Mobile App,0,Sur,0.0
EVT-0000282,2025-02-06 19:32:36,TRANSACCION_VENTA,USR-33328,PRD-868,Hogar,92.3,Valparaiso,N/A,Portal Web B2C,0,Centro,0.0
EVT-0000283,2025-12-06 06:07:57,TRANSACCION_VENTA,USR-14008,PRD-420,Electronica,654.87,Valparaiso,N/A,Portal Web B2C,0,Centro,0.0
EVT-0000284,2025-06-01 09:45:17,TRANSACCION_VENTA,USR-3918,PRD-514,Electronica,920.23,La Serena,N/A,Portal Web B2C,0,Norte,0.0
EVT-0000285,2025-11-08 22:56:34,TRANSACCION_VENTA,USR-14146,PRD-647,Deportes,979.74,Valparaiso,N/A,Mobile App,0,Centro,0.0
EVT-0000286,2025-10-06 02:23:08,TRANSACCION_VENTA,USR-57331,PRD-919,Deportes,164.7,Concepcion,N/A,Sucursal Fisica,0,Sur,0.0
EVT-0000287,2025-11-05 22:03:12,TRANSACCION_VENTA,USR-58769,PRD-505,Alimentacion,361.48,Concepcion,N/A,Sucursal Fisica,0,Sur,0.0
EVT-0000288,2025-11-08 17:10:33,TRANSACCION_VENTA,USR-12924,PRD-832,Alimentacion,1337.18,La Serena,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0000289,2025-09-23 06:14:17,TRANSACCION_VENTA,USR-51728,PRD-778,Moda,1002.45,Antofagasta,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0000290,2025-04-11 03:42:36,TRANSACCION_VENTA,USR-58437,PRD-582,Hogar,425.11,La Serena,N/A,Portal Web B2C,0,Norte,0.0
EVT-0000291,2025-03-15 15:19:53,TRANSACCION_VENTA,USR-85300,PRD-659,Deportes,261.35,Santiago,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0000292,2025-09-06 23:50:54,TRANSACCION_VENTA,USR-20625,PRD-537,Electronica,534.06,Santiago,N/A,Mobile App,0,Centro,0.0
EVT-0000293,2025-06-11 00:55:02,TRANSACCION_VENTA,USR-89829,PRD-215,Alimentacion,677.86,Concepcion,N/A,Portal Web B2C,0,Sur,0.0
EVT-0000294,2025-11-06 06:57:04,TRANSACCION_VENTA,USR-64750,PRD-172,Electronica,266.43,Concepcion,N/A,Mobile App,0,Sur,0.0
EVT-0000295,2025-08-27 23:49:11,TRANSACCION_VENTA,USR-72809,PRD-127,Moda,816.31,Antofagasta,N/A,Portal Web B2C,0,Norte,0.0
EVT-0000296,2025-06-15 10:08:52,TRANSACCION_VENTA,USR-82911,PRD-476,Moda,494.89,Valparaiso,N/A,Mobile App,0,Centro,0.0
EVT-0000297,2025-03-15 14:10:38,TRANSACCION_VENTA,USR-73984,PRD-512,Deportes,1088.23,La Serena,N/A,Mobile App,0,Norte,0.0
EVT-0000298,2025-04-21 12:29:35,TRANSACCION_VENTA,USR-1879,PRD-647,Deportes,1061.81,Santiago,N/A,Portal Web B2C,0,Centro,0.0
EVT-0000299,2025-09-02 14:43:16,TRANSACCION_VENTA,USR-88979,PRD-158,Deportes,1150.21,Santiago,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0000300,2025-01-06 02:37:53,TRANSACCION_VENTA,USR-72613,PRD-281,Moda,969.24,La Serena,N/A,Mobile App,0,Norte,0.0
EVT-0000301,2025-08-14 23:39:39,TRANSACCION_VENTA,USR-18027,PRD-410,Deportes,1344.13,Antofagasta,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0000302,2025-06-08 02:44:44,TRANSACCION_VENTA,USR-15777,PRD-836,Moda,512.87,Valparaiso,N/A,Portal Web B2C,0,Centro,0.0
EVT-0000303,2025-08-24 21:13:34,TRANSACCION_VENTA,USR-5484,PRD-404,Electronica,1148.87,Concepcion,N/A,Portal Web B2C,0,Sur,0.0
EVT-0000304,2025-09-02 00:34:57,TRANSACCION_VENTA,USR-29798,PRD-180,Electronica,302.53,Santiago,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0000305,2025-09-11 10:27:59,TRANSACCION_VENTA,USR-46576,PRD-171,Electronica,882.32,Concepcion,N/A,Sucursal Fisica,0,Sur,0.0
EVT-0000306,2025-11-07 09:07:55,TRANSACCION_VENTA,USR-70049,PRD-376,Alimentacion,1209.61,Valparaiso,N/A,Mobile App,0,Centro,0.0
EVT-0000307,2025-12-26 11:18:44,TRANSACCION_VENTA,USR-55190,PRD-715,Deportes,1447.33,La Serena,N/A,Portal Web B2C,0,Norte,0.0
EVT-0000308,2025-08-06 21:32:46,TRANSACCION_VENTA,USR-74443,PRD-419,Hogar,527.74,Concepcion,N/A,Sucursal Fisica,0,Sur,0.0
EVT-0000309,2025-08-27 02:57:29,TRANSACCION_VENTA,USR-89093,PRD-361,Electronica,1002.31,La Serena,N/A,Portal Web B2C,0,Norte,0.0
EVT-0000310,2026-02-05 09:18:29,TRANSACCION_VENTA,USR-20164,PRD-927,Moda,214.78,Antofagasta,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0000311,2025-10-22 06:22:00,TRANSACCION_VENTA,USR-83976,PRD-416,Moda,836.78,Santiago,N/A,Mobile App,0,Centro,0.0
EVT-0000312,2025-10-18 09:40:24,TRANSACCION_VENTA,USR-70266,PRD-744,Hogar,1228.32,Antofagasta,N/A,Portal Web B2C,0,Norte,0.0
EVT-0000313,2025-03-24 17:37:07,TRANSACCION_VENTA,USR-61825,PRD-632,Moda,1147.55,Concepcion,N/A,Sucursal Fisica,0,Sur,0.0
EVT-0000314,2025-12-19 13:40:05,TRANSACCION_VENTA,USR-64584,PRD-758,Alimentacion,1010.45,La Serena,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0000315,2025-07-30 06:06:47,TRANSACCION_VENTA,USR-80816,PRD-402,Hogar,810.77,Valparaiso,N/A,Mobile App,0,Centro,0.0
EVT-0000316,2025-02-03 02:32:37,TRANSACCION_VENTA,USR-73998,PRD-811,Deportes,288.45,Valparaiso,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0000317,2025-05-24 19:42:51,TRANSACCION_VENTA,USR-38025,PRD-885,Alimentacion,1114.86,La Serena,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0000318,2025-09-28 10:12:16,TRANSACCION_VENTA,USR-47028,PRD-160,Moda,1203.59,Valparaiso,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0000319,2025-03-27 06:33:05,TRANSACCION_VENTA,USR-72853,PRD-985,Deportes,218.01,Concepcion,N/A,Portal Web B2C,0,Sur,0.0
EVT-0000320,2025-08-30 22:42:26,TRANSACCION_VENTA,USR-92009,PRD-269,Electronica,279.03,Antofagasta,N/A,Portal Web B2C,0,Norte,0.0
EVT-0000321,2025-12-27 05:22:49,TRANSACCION_VENTA,USR-39079,PRD-699,Moda,988.73,Concepcion,N/A,Sucursal Fisica,0,Sur,0.0
EVT-0000322,2025-02-08 04:33:51,TRANSACCION_VENTA,USR-24158,PRD-693,Hogar,844.01,La Serena,N/A,Mobile App,0,Norte,0.0
EVT-0000323,2025-03-02 08:59:03,TRANSACCION_VENTA,USR-55759,PRD-134,Deportes,986.81,La Serena,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0000324,2025-03-02 06:52:43,TRANSACCION_VENTA,USR-84242,PRD-468,Moda,1357.42,La Serena,N/A,Mobile App,0,Norte,0.0
EVT-0000325,2025-10-06 04:17:04,TRANSACCION_VENTA,USR-62855,PRD-675,Alimentacion,1061.36,Valparaiso,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0000326,2026-02-04 23:14:44,TRANSACCION_VENTA,USR-20944,PRD-250,Electronica,200.66,Concepcion,N/A,Mobile App,0,Sur,0.0
EVT-0000327,2025-07-09 01:12:48,TRANSACCION_VENTA,USR-39048,PRD-680,Deportes,1488.69,Concepcion,N/A,Sucursal Fisica,0,Sur,0.0
EVT-0000328,2025-07-14 11:09:33,TRANSACCION_VENTA,USR-34529,PRD-116,Hogar,65.63,Antofagasta,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0000329,2025-11-19 01:31:15,TRANSACCION_VENTA,USR-25207,PRD-140,Moda,504.66,Valparaiso,N/A,Portal Web B2C,0,Centro,0.0
EVT-0000330,2025-02-17 01:31:14,TRANSACCION_VENTA,USR-69516,PRD-694,Alimentacion,466.07,Antofagasta,N/A,Sucursal Fisica,0,Norte,0.0
